,abilities,attack,base_egg_steps,base_happiness,base_total,capture_rate,classfication,defense,experience_growth,height_m,hp,japanese_name,name,percentage_male,pokedex_number,sp_attack,sp_defense,speed,type1,type2,weight_kg,generation,is_legendary,images,Pokemon ID,Description
223,"['Suction Cups', 'Sniper', 'Moody']",55.55555555555556,5120,70,480,28.57142857142857,Jet Pokémon,31.11111111111111,1000000,0.9,29.133858267716533,Okutankオクタン,224 Octillery,50.0,224,51.63043478260869,26.190476190476197,22.857142857142858,water,,28.5,2,0,images/224.png,224,Octillery is a Water type Pokémon introduced in Generation 2.
224,"['Vital Spirit', 'Hustle', 'Insomnia']",27.77777777777778,5120,70,330,16.666666666666664,Delivery Pokémon,17.77777777777778,800000,0.9,17.322834645669293,Delibirdデリバード,225 Delibird,50.0,225,29.89130434782609,11.904761904761903,40.0,ice,flying,16.0,2,0,images/225.png,225,"Delibird is an Ice/Flying type Pokémon introduced in Generation 2. In Generation 9, a Paradox Pokémon Iron Bundle was discovered, which bears a striking resemblance to Delibird."
225,"['Swift Swim', 'Water Absorb', 'Water Veil']",19.444444444444446,6400,70,485,8.73015873015873,Kite Pokémon,28.88888888888889,1250000,2.1,33.07086614173229,Mantainマンタイン,226 Mantine,50.0,226,38.04347826086957,57.14285714285714,37.142857142857146,water,flying,220.0,2,0,images/226.png,226,Mantine is a Water/Flying type Pokémon introduced in Generation 2.
226,"['Keen Eye', 'Sturdy', 'Weak Armor']",41.66666666666667,6400,70,465,8.73015873015873,Armor Bird Pokémon,60.0,1250000,1.7,25.196850393700785,Airmdエアームド,227 Skarmory,50.0,227,16.304347826086957,23.809523809523807,37.142857142857146,steel,flying,50.5,2,0,images/227.png,227,Skarmory is a Steel/Flying type Pokémon introduced in Generation 2.
227,"['Early Bird', 'Flash Fire', 'Unnerve']",30.55555555555556,5120,35,330,46.42857142857143,Dark Pokémon,11.11111111111111,1250000,0.6,17.322834645669293,Delvilデルビル,228 Houndour,50.0,228,38.04347826086957,14.285714285714285,34.285714285714285,dark,fire,10.8,2,0,images/228.png,228,Houndour is a Dark/Fire type Pokémon introduced in Generation 2.
228,"['Early Bird', 'Flash Fire', 'Unnerve']",47.22222222222222,5120,35,600,16.666666666666664,Dark Pokémon,37.77777777777778,1250000,1.4,29.133858267716533,Hellgarヘルガー,229 Houndoom,50.0,229,70.65217391304348,33.33333333333333,62.85714285714285,dark,fire,35.0,2,0,images/229.png,229,"Houndoom is a Dark/Fire type Pokémon introduced in Generation 2. Houndoom has a Mega Evolution, available in Generation 6 games and Pokémon Go."
229,"['Swift Swim', 'Sniper', 'Damp']",50.0,5120,70,540,16.666666666666664,Dragon Pokémon,40.0,1000000,1.8,29.133858267716533,Kingdraキングドラ,230 Kingdra,50.0,230,46.19565217391305,35.714285714285715,45.71428571428572,water,dragon,152.0,2,0,images/230.png,230,Kingdra is a Water/Dragon type Pokémon introduced in Generation 2.
230,"['Pickup', 'Sand Veil']",30.55555555555556,5120,70,330,46.42857142857143,Long Nose Pokémon,24.444444444444443,1000000,0.5,35.03937007874016,Gomazouゴマゾウ,231 Phanpy,50.0,231,16.304347826086957,9.523809523809524,20.0,ground,,33.5,2,0,images/231.png,231,Phanpy is a Ground type Pokémon introduced in Generation 2.
231,"['Sturdy', 'Sand Veil']",63.888888888888886,5120,70,500,22.61904761904762,Armor Pokémon,51.11111111111111,1000000,1.1,35.03937007874016,Donfanドンファン,232 Donphan,50.0,232,27.173913043478255,19.047619047619047,25.71428571428571,ground,,120.0,2,0,images/232.png,232,"Donphan is a Ground type Pokémon introduced in Generation 2. In Generation 9, Paradox Pokémon Great Tusk and Iron Treads were discovered, which bear a striking resemblance to Donphan."
232,"['Trace', 'Download', 'Analytic']",41.66666666666667,5120,70,515,16.666666666666664,Virtual Pokémon,37.77777777777778,1000000,0.6,33.07086614173229,Porygon2ポリゴン２,233 Porygon2,,233,51.63043478260869,35.714285714285715,31.428571428571427,normal,,32.5,2,0,images/233.png,233,Porygon2 is a Normal type Pokémon introduced in Generation 2.
233,"['Intimidate', 'Frisk', 'Sap Sipper']",50.0,5120,70,465,16.666666666666664,Big Horn Pokémon,25.333333333333336,1250000,1.4,28.346456692913385,Odoshishiオドシシ,234 Stantler,50.0,234,40.76086956521739,21.428571428571427,45.71428571428572,normal,,71.2,2,0,images/234.png,234,Stantler is a Normal type Pokémon introduced in Generation 2.
234,"['Own Tempo', 'Technician', 'Moody']",8.333333333333332,5120,70,250,16.666666666666664,Painter Pokémon,13.333333333333334,800000,1.2,21.25984251968504,Dobleドーブル,235 Smeargle,50.0,235,5.434782608695652,11.904761904761903,40.0,normal,,58.0,2,0,images/235.png,235,Smeargle is a Normal type Pokémon introduced in Generation 2.
235,"['Guts', 'Steadfast', 'Vital Spirit']",16.666666666666664,6400,70,210,28.57142857142857,Scuffle Pokémon,13.333333333333334,1000000,0.7,13.385826771653544,Balkieバルキー,236 Tyrogue,100.0,236,13.586956521739127,7.142857142857142,17.142857142857142,fighting,,21.0,2,0,images/236.png,236,Tyrogue is a Fighting type Pokémon introduced in Generation 2.
236,"['Intimidate', 'Technician', 'Steadfast']",50.0,6400,70,455,16.666666666666664,Handstand Pokémon,40.0,1000000,1.4,19.291338582677163,Kapoererカポエラー,237 Hitmontop,100.0,237,13.586956521739127,42.85714285714285,37.142857142857146,fighting,,48.0,2,0,images/237.png,237,Hitmontop is a Fighting type Pokémon introduced in Generation 2.
237,"['Oblivious', 'Forewarn', 'Hydration']",13.88888888888889,6400,70,305,16.666666666666664,Kiss Pokémon,4.444444444444445,1000000,0.4,17.322834645669293,Muchulムチュール,238 Smoochum,0.0,238,40.76086956521739,21.428571428571427,34.285714285714285,ice,psychic,6.0,2,0,images/238.png,238,Smoochum is an Ice/Psychic type Pokémon introduced in Generation 2.
238,"['Static', 'Vital Spirit']",32.22222222222222,6400,70,360,16.666666666666664,Electric Pokémon,14.22222222222222,1000000,0.6,17.322834645669293,Elekidエレキッド,239 Elekid,75.4,239,29.89130434782609,16.666666666666664,51.42857142857142,electric,,23.5,2,0,images/239.png,239,Elekid is an Electric type Pokémon introduced in Generation 2.
239,"['Flame Body', 'Vital Spirit']",38.88888888888889,6400,70,365,16.666666666666664,Live Coal Pokémon,14.22222222222222,1000000,0.7,17.322834645669293,Bubyブビィ,240 Magby,75.4,240,32.608695652173914,16.666666666666664,44.57142857142857,fire,,21.4,2,0,images/240.png,240,Magby is a Fire type Pokémon introduced in Generation 2.
240,"['Thick Fat', 'Scrappy', 'Sap Sipper']",41.66666666666667,5120,70,490,16.666666666666664,Milk Cow Pokémon,44.44444444444444,1250000,1.2,37.00787401574803,Miltankミルタンク,241 Miltank,0.0,241,16.304347826086957,23.809523809523807,54.285714285714285,normal,,75.5,2,0,images/241.png,241,Miltank is a Normal type Pokémon introduced in Generation 2.
241,"['Natural Cure', 'Serene Grace', 'Healer']",2.7777777777777777,10240,140,540,10.714285714285714,Happiness Pokémon,2.2222222222222223,800000,1.5,100.0,Happinasハピナス,242 Blissey,0.0,242,35.32608695652174,54.761904761904766,28.57142857142857,normal,,46.8,2,0,images/242.png,242,Blissey is a Normal type Pokémon introduced in Generation 2.
242,"['Pressure', 'Inner Focus']",44.44444444444444,20480,35,580,0.0,Thunder Pokémon,31.11111111111111,1250000,1.9,35.03937007874016,Raikouライコウ,243 Raikou,,243,57.06521739130434,38.095238095238095,62.85714285714285,electric,,178.0,2,1,images/243.png,243,Raikou is an Electric type Pokémon introduced in Generation 2.
243,"['Pressure', 'Inner Focus']",61.11111111111112,20480,35,580,0.0,Volcano Pokémon,35.55555555555556,1250000,2.1,44.881889763779526,Enteiエンテイ,244 Entei,,244,43.47826086956522,26.190476190476197,54.285714285714285,fire,,198.0,2,1,images/244.png,244,Entei is a Fire type Pokémon introduced in Generation 2.
244,"['Pressure', 'Inner Focus']",38.88888888888889,20480,35,580,0.0,Aurora Pokémon,48.888888888888886,1250000,2.0,38.976377952755904,Suicuneスイクン,245 Suicune,,245,43.47826086956522,45.23809523809524,45.71428571428572,water,,187.0,2,1,images/245.png,245,"Suicune is a Water type Pokémon introduced in Generation 2. In Generation 9, a Paradox Pokémon Walking Wake was discovered, which bears a striking resemblance to Suicune."
245,"['Guts', 'Sand Veil']",32.77777777777778,10240,35,300,16.666666666666664,Rock Skin Pokémon,20.0,1250000,0.6,19.291338582677163,Yogirasヨーギラス,246 Larvitar,50.0,246,19.021739130434785,14.285714285714285,20.57142857142857,rock,ground,72.0,2,0,images/246.png,246,Larvitar is a Rock/Ground type Pokémon introduced in Generation 2.
246,['Shed Skin'],43.888888888888886,10240,35,410,16.666666666666664,Hard Shell Pokémon,28.88888888888889,1250000,1.2,27.165354330708663,Sanagirasサナギラス,247 Pupitar,50.0,247,29.89130434782609,23.809523809523807,26.285714285714285,rock,ground,152.0,2,0,images/247.png,247,Pupitar is a Rock/Ground type Pokémon introduced in Generation 2.
247,"['Sand Stream', 'Unnerve']",88.33333333333333,10240,35,700,16.666666666666664,Armor Pokémon,64.44444444444444,1250000,2.0,38.976377952755904,Bangirasバンギラス,248 Tyranitar,50.0,248,46.19565217391305,47.61904761904761,37.71428571428572,rock,dark,202.0,2,0,images/248.png,248,"Tyranitar is a Rock/Dark type Pokémon introduced in Generation 2. Tyranitar is a large, bipedal, dinosaur-like Pokémon. It is mostly green, with a grey diamond-shaped patch on its front. It is covered in armor and has a spiky ridge around its back and tail. It is loosely based on a combination of various armored dinosaurs and the Tyrannosaurus Rex, however its main inspiration appears to be Kaiju creatures from ancient Japanese legends and pop culture, such as Godzilla. Although Tyranitar is Rock/Dark type, it evolves from Pupitar which is Rock/Ground type, thus loses its Ground type upon evolution - a rare occurrence for Pokémon. Tyranitar is a pseudo-legendary Pokémon, and has a Mega Evolution, available in Generation 6 games and Pokémon Go. In Generation 9, a Paradox Pokémon Iron Thorns was discovered, which bears a striking resemblance to Tyranitar."
248,"['Pressure', 'Multiscale']",47.22222222222222,30720,0,680,0.0,Diving Pokémon,55.55555555555556,1250000,5.2,41.33858267716536,Lugiaルギア,249 Lugia,,249,43.47826086956522,63.8095238095238,60.0,psychic,flying,216.0,2,1,images/249.png,249,Lugia is a Psychic/Flying type Pokémon introduced in Generation 2.
249,"['Pressure', 'Regenerator']",69.44444444444444,30720,0,680,0.0,Rainbow Pokémon,37.77777777777778,1250000,3.8,41.33858267716536,Hououホウオウ,250 Ho-Oh,,250,54.34782608695652,63.8095238095238,48.57142857142857,fire,flying,199.0,2,1,images/250.png,250,Ho-oh is a Fire/Flying type Pokémon introduced in Generation 2.
250,['Natural Cure'],52.77777777777778,30720,100,600,16.666666666666664,Time Travel Pokémon,42.22222222222222,1059860,0.6,38.976377952755904,Celebiセレビィ,251 Celebi,,251,48.91304347826087,38.095238095238095,54.285714285714285,psychic,grass,5.0,2,1,images/251.png,251,Celebi is a Psychic/Grass type Pokémon introduced in Generation 2.
251,"['Overgrow', 'Unburden']",22.22222222222222,5120,70,310,16.666666666666664,Wood Gecko Pokémon,13.333333333333334,1059860,0.5,15.354330708661418,Kimoriキモリ,252 Treecko,88.1,252,29.89130434782609,16.666666666666664,37.142857142857146,grass,,5.0,3,0,images/252.png,252,Treecko is a Grass type Pokémon introduced in Generation 3.
252,"['Overgrow', 'Unburden']",33.33333333333333,5120,70,405,16.666666666666664,Wood Gecko Pokémon,17.77777777777778,1059860,0.9,19.291338582677163,Juptileジュプトル,253 Grovyle,88.1,253,40.76086956521739,21.428571428571427,51.42857142857142,grass,,21.6,3,0,images/253.png,253,Grovyle is a Grass type Pokémon introduced in Generation 3.
253,"['Overgrow', 'Unburden']",58.333333333333336,5120,70,630,16.666666666666664,Forest Pokémon,31.11111111111111,1059860,1.7,27.165354330708663,Jukainジュカイン,254 Sceptile,88.1,254,73.36956521739131,30.952380952380956,80.0,grass,,52.2,3,0,images/254.png,254,"Sceptile is a Grass type Pokémon introduced in Generation 3. Sceptile has a Mega Evolution, available in Omega Ruby/Alpha Sapphire and Pokémon Go."
254,"['Blaze', 'Speed Boost']",30.55555555555556,5120,70,310,16.666666666666664,Chick Pokémon,15.555555555555555,1059860,0.4,17.322834645669293,Achamoアチャモ,255 Torchic,88.1,255,32.608695652173914,14.285714285714285,22.857142857142858,fire,,2.5,3,0,images/255.png,255,Torchic is a Fire type Pokémon introduced in Generation 3.
255,"['Blaze', 'Speed Boost']",44.44444444444444,5120,70,405,16.666666666666664,Young Fowl Pokémon,24.444444444444443,1059860,0.9,23.228346456692915,Wakasyamoワカシャモ,256 Combusken,88.1,256,40.76086956521739,19.047619047619047,28.57142857142857,fire,fighting,19.5,3,0,images/256.png,256,Combusken is a Fire/Fighting type Pokémon introduced in Generation 3.
256,"['Blaze', 'Speed Boost']",86.11111111111111,5120,70,630,16.666666666666664,Blaze Pokémon,33.33333333333333,1059860,1.9,31.10236220472441,Bursyamoバシャーモ,257 Blaziken,88.1,257,65.21739130434783,28.57142857142857,54.285714285714285,fire,fighting,52.0,3,0,images/257.png,257,"Blaziken is a Fire/Fighting type Pokémon introduced in Generation 3. Blaziken has a Mega Evolution, available in Generation 6 games and Pokémon Go."
257,"['Torrent', 'Damp']",36.11111111111111,5120,70,310,16.666666666666664,Mud Fish Pokémon,20.0,1059860,0.4,19.291338582677163,Mizugorouミズゴロウ,258 Mudkip,88.1,258,21.73913043478261,14.285714285714285,20.0,water,,7.6,3,0,images/258.png,258,Mudkip is a Water type Pokémon introduced in Generation 3.
258,"['Torrent', 'Damp']",44.44444444444444,5120,70,405,16.666666666666664,Mud Fish Pokémon,28.88888888888889,1059860,0.7,27.165354330708663,Numacrawヌマクロー,259 Marshtomp,88.1,259,27.173913043478255,23.809523809523807,25.71428571428571,water,ground,28.0,3,0,images/259.png,259,Marshtomp is a Water/Ground type Pokémon introduced in Generation 3.
259,"['Torrent', 'Damp']",80.55555555555556,5120,70,635,16.666666666666664,Mud Fish Pokémon,46.66666666666666,1059860,1.5,38.976377952755904,Laglargeラグラージ,260 Swampert,88.1,260,46.19565217391305,42.85714285714285,37.142857142857146,water,ground,81.9,3,0,images/260.png,260,"Swampert is a Water/Ground type Pokémon introduced in Generation 3. Swampert has a Mega Evolution, available in Omega Ruby/Alpha Sapphire and Pokémon Go."
260,"['Run Away', 'Quick Feet', 'Rattled']",27.77777777777778,3840,70,220,100.0,Bite Pokémon,13.333333333333334,1000000,0.5,13.385826771653544,Pochienaポチエナ,261 Poochyena,50.0,261,10.869565217391305,4.761904761904762,17.142857142857142,dark,,13.6,3,0,images/261.png,261,Poochyena is a Dark type Pokémon introduced in Generation 3.
261,"['Intimidate', 'Quick Feet', 'Moxie']",47.22222222222222,3840,70,420,49.2063492063492,Bite Pokémon,28.88888888888889,1000000,1.0,27.165354330708663,Graenaグラエナ,262 Mightyena,50.0,262,27.173913043478255,19.047619047619047,37.142857142857146,dark,,37.0,3,0,images/262.png,262,Mightyena is a Dark type Pokémon introduced in Generation 3.
262,"['Pickup', 'Gluttony', 'Quick Feet']",13.88888888888889,3840,70,240,100.0,Tiny Racoon Pokémon,16.0,1000000,0.4,14.566929133858268,Jiguzagumaジグザグマ,263 Zigzagoon,50.0,263,10.869565217391305,10.0,31.428571428571427,normal,,17.5,3,0,images/263.png,263,"Zigzagoon is a Normal type Pokémon introduced in Generation 3. Zigzagoon has a Galarian Form, introduced in Pokémon Sword/Shield, which evolves into Galarian Linoone and then Obstagoon."
263,"['Pickup', 'Gluttony', 'Quick Feet']",36.11111111111111,3840,70,420,34.523809523809526,Rush Pokémon,24.88888888888889,1000000,0.5,30.314960629921263,Massugumaマッスグマ,264 Linoone,50.0,264,21.73913043478261,19.52380952380953,54.285714285714285,normal,,32.5,3,0,images/264.png,264,"Linoone is a Normal type Pokémon introduced in Generation 3. Linoone has a Galarian Form, introduced in Pokémon Sword/Shield, which evolves into Obstagoon."
264,"['Shield Dust', 'Run Away']",22.22222222222222,3840,70,195,100.0,Worm Pokémon,13.333333333333334,1000000,0.3,17.322834645669293,Kemussoケムッソ,265 Wurmple,50.0,265,5.434782608695652,4.761904761904762,8.571428571428571,bug,,3.6,3,0,images/265.png,265,Wurmple is a Bug type Pokémon introduced in Generation 3.
265,['Shed Skin'],16.666666666666664,3840,70,205,46.42857142857143,Cocoon Pokémon,22.22222222222222,1000000,0.6,19.291338582677163,Karasalisカラサリス,266 Silcoon,50.0,266,8.152173913043478,2.380952380952381,5.714285714285714,bug,,10.0,3,0,images/266.png,266,Silcoon is a Bug type Pokémon introduced in Generation 3.
266,"['Swarm', 'Rivalry']",36.11111111111111,3840,70,395,16.666666666666664,Butterfly Pokémon,20.0,1000000,1.0,23.228346456692915,Agehuntアゲハント,267 Beautifly,50.0,267,48.91304347826087,14.285714285714285,34.285714285714285,bug,flying,28.4,3,0,images/267.png,267,Beautifly is a Bug/Flying type Pokémon introduced in Generation 3.
267,['Shed Skin'],16.666666666666664,3840,70,205,46.42857142857143,Cocoon Pokémon,22.22222222222222,1000000,0.7,19.291338582677163,Mayuldマユルド,268 Cascoon,50.0,268,8.152173913043478,2.380952380952381,5.714285714285714,bug,,11.5,3,0,images/268.png,268,Cascoon is a Bug type Pokémon introduced in Generation 3.
268,"['Shield Dust', 'Compoundeyes']",25.0,3840,70,385,16.666666666666664,Poison Moth Pokémon,28.88888888888889,1000000,1.2,23.228346456692915,Dokucaleドクケイル,269 Dustox,50.0,269,21.73913043478261,33.33333333333333,34.285714285714285,bug,poison,31.6,3,0,images/269.png,269,Dustox is a Bug/Poison type Pokémon introduced in Generation 3.
269,"['Swift Swim', 'Rain Dish', 'Own Tempo']",13.88888888888889,3840,70,220,100.0,Water Weed Pokémon,11.11111111111111,1059860,0.5,15.354330708661418,Hassbohハスボー,270 Lotad,50.0,270,16.304347826086957,14.285714285714285,14.285714285714285,water,grass,2.6,3,0,images/270.png,270,Lotad is a Water/Grass type Pokémon introduced in Generation 3.
